Open_Time_ms,Close_Time_ms,Close,RSI_14,EMA_12,EMA_21,EMA_26,EMA_50,EMA_200,MACD,MACD_Signal,MACD_Histogram
1772542800000,1772546399999,83.63,20.198019801980138,84.89135307100965,85.39499204242283,85.54041446306718,85.78080590031237,85.77406597225576,-0.6490613920575328,-0.35615723182153614,-0.29290416023599664
1772546400000,1772549999999,83.24,14.341085271317738,84.63729875239278,85.19908367492984,85.37001339172886,85.6811664532413,85.74885138546715,-0.7327146393360806,-0.43146871332444503,-0.3012459260116356
1772550000000,1772553599999,85.04,40.90177133655399,84.6992527904862,85.18462152266349,85.3455679553045,85.65602267076125,85.74179813785057,-0.6463151648183043,-0.4744380036232169,-0.1718771611950874
1772553600000,1772557199999,85.4,43.7978560490047,84.80706005348833,85.20420138423954,85.34959995861529,85.64598256602551,85.73839716135456,-0.5425399051269579,-0.48805838392396517,-0.054481521202992766
1772557200000,1772560799999,85.18,41.503759398496285,84.86443542987475,85.20200125839959,85.33703699871785,85.62770873990686,85.73284097069431,-0.47260156884310334,-0.48496702090779287,0.01236545206468953
1772560800000,1772564399999,85.38,46.32237871674492,84.94375305604785,85.21818296218144,85.34021944325727,85.61799467167522,85.72933011526452,-0.39646638720941496,-0.4672668941681173,0.07080050695870233
1772564400000,1772567999999,85.08,44.57831325301205,84.96471412434818,85.2056208747104,85.32094392894192,85.59689684141345,85.72286911909273,-0.3562298045937382,-0.4450594762532415,0.08882967165950328
1772568000000,1772571599999,84.85,42.66862170087976,84.94706579752538,85.17329170428219,85.28605919346474,85.56760676920116,85.71418385422615,-0.3389933959393545,-0.4238462601904641,0.0848528642511096
1772571600000,1772575199999,85.12,46.62756598240474,84.97367105944456,85.1684470038929,85.27375851246734,85.55005356256584,85.70827157706967,-0.3000874530227833,-0.39909449875692793,0.09900704573414465
1772575200000,1772578799999,86.29,65.2173913043478,85.17618320414539,85.27040636717535,85.34903565969198,85.57907106991621,85.71405991958639,-0.17285245554658957,-0.3538460901148603,0.18099363456827072
1772578800000,1772582399999,86.97,68.21917808219173,85.45215501889224,85.42491487925032,85.4691070923074,85.63361730246851,85.72655683580942,-0.0169520734151547,-0.28646728677491917,0.26951521335976447
1772582400000,1772585999999,86.62,68.59504132231405,85.63182347752421,85.53355898113665,85.55435841880315,85.6722989768815,85.73544681754267,0.07746505872106013,-0.21368081767572333,0.29114587639678347
1772586000000,1772589599999,87.26,70.03942181340345,85.8823121732897,85.69050816466968,85.68070223963254,85.73456176210185,85.7506165009502,0.20160993365716706,-0.13062266740914527,0.33223260106631236
1772589600000,1772593199999,87.08,67.54617414248015,86.06657183893743,85.81682560424517,85.78435392558568,85.787324045941,85.76384419745817,0.28221791335175794,-0.048054551256964624,0.33027246460872256
1772593200000,1772596799999,85.77,63.209876543209866,86.02094540217783,85.81256873113196,85.7832906718386,85.78664467159038,85.76390544922477,0.23765473033923,0.0090873050622743,0.22856742527695573
1772596800000,1772600399999,85.41,63.44485749690211,85.92695380184279,85.77597157375632,85.75563951096167,85.77187429231232,85.7603840019688,0.1713142908811136,0.04153270222604216,0.12978158865507144
1772600400000,1772603999999,85.68,54.89296636085627,85.8889609092516,85.76724688523302,85.75003658422376,85.76827137888831,85.7595841611532,0.1389243250278298,0.06101102678639969,0.07791329824143012
1772604000000,1772607599999,85.6,51.59744408945677,85.84450538475134,85.7520426229391,85.73892276317015,85.76167250128486,85.75799625905218,0.10558262158119192,0.06992534574535814,0.03565727583583378
1772607600000,1772611199999,87.43,64.29479034307491,86.08842763325114,85.90458420267191,85.86418774367607,85.82709710907761,85.77463311219594,0.2242398895750739,0.1007882545113013,0.1234516350637726
1772611200000,1772614799999,89.71,71.75879396984917,86.64559261275096,86.2505310933381,86.149062725626,85.97936781068242,85.81379099167658,0.4965298871249644,0.17993658103403393,0.31659330609093045
1772614800000,1772618399999,90.53,76.0267430754536,87.24319374925082,86.63957372121645,86.47357659780185,86.15782397496939,85.86071844449573,0.7696171514489691,0.29787269511702097,0.47174445633194817
1772618400000,1772621999999,90.15,74.95291902071561,87.69039471090454,86.95870338292406,86.74590425722394,86.31437989751961,85.90339786295846,0.9444904536806007,0.42719624682973695,0.5172942068508637
1772622000000,1772625599999,89.76,71.6014897579143,88.00879552461153,87.21336671174913,86.9691706085407,86.44950225447963,85.9417720135758,1.039624916070835,0.5496819806779566,0.4899429353928785
1772625600000,1772629199999,89.42,65.79212916246209,88.22590390544052,87.41396973795375,87.15071352642656,86.56599236214709,85.97638124727156,1.0751903790139608,0.6547836603451574,0.4204067186688033
1772629200000,1772632799999,89.99,65.40816326530606,88.4973033046035,87.64815430723067,87.36103104298755,86.70026717147465,86.01631775227385,1.1362722616159573,0.7510813805993175,0.3851908810166398
1772632800000,1772636399999,90.19,68.49740932642477,88.75771818081836,87.87923118839151,87.57058429906255,86.83711943925995,86.05784692886814,1.1871338817558126,0.8382918808306166,0.348842000925196
1772636400000,1772639999999,92.94,74.14965986394547,89.40114615300014,88.33930108035592,87.96831879542827,87.07644808870073,86.12632606390429,1.4328273575718669,0.9571989761788667,0.4756283813930001
1772640000000,1772643599999,91.55,67.23207401696217,89.73173905253859,88.63118280032357,88.23362851428544,87.25188149698698,86.18029296874106,1.4981105382531439,1.0653812885937222,0.4327292496594217
1772643600000,1772647199999,91.54,74.72150814053128,90.00993304445574,88.8956207275669,88.47854492063466,87.42004300690907,86.23362338696255,1.531388123821074,1.1585826556391927,0.3728054681818813
1772647200000,1772650799999,92.38,78.68312757201645,90.37455872992408,89.21238247960628,88.76754159318024,87.61455112428519,86.29478136321167,1.6070171367438348,1.2482695518601212,0.3587475848837136
1772650800000,1772654399999,93.19,79.5902285263987,90.80770354070498,89.57398407236934,89.09513110479652,87.83319617823479,86.36339050387623,1.7125724359084558,1.3411301286697883,0.37144230723866745
1772654400000,1772657999999,92.87,78.11291569992275,91.12497991905806,89.87362188397212,89.37475102295974,88.03071789673538,86.42813288692224,1.7502288960983208,1.422949882155495,0.3272790139428259
1772658000000,1772661599999,92.34,71.10920034393814,91.31190608535682,90.09783807633829,89.5943990953331,88.19970935176538,86.48695743531107,1.7175069900237219,1.4818613037291404,0.2356456862945815
1772661600000,1772665199999,91.33,57.81853281853285,91.3146897645327,90.20985279667117,89.72296212530843,88.32246584777458,86.53514691356668,1.591727639224274,1.503834570828167,0.087893068396107
1772665200000,1772668799999,90.85,51.59680638722552,91.24319903152767,90.26804799697379,89.80644641232261,88.42158483413637,86.57808077512324,1.436752619205052,1.4904181805035441,-0.053665561298492204
1772668800000,1772672399999,90.79,53.298969072164965,91.17347610360034,90.31549817906708,89.87930223363205,88.51446386024867,86.61999041915188,1.29417386996829,1.4511693183964933,-0.15699544842820323
1772672400000,1772675999999,89.98,51.086956521739125,90.98986439535413,90.28499834460644,89.88676132743707,88.57193586572912,86.65342335030459,1.1031030679170613,1.381556068300607,-0.2784530003835457
1772676000000,1772679599999,90.2,53.90000000000001,90.86834679606888,90.27727122236949,89.90996419207137,88.63578151805346,86.68871267020207,0.9583826039975065,1.2969213754399869,-0.33853877144248035
1772679600000,1772683199999,90.03,50.20833333333338,90.73937036590443,90.2547920203359,89.91885573339941,88.6904567526396,86.72195931029957,0.8205146325050237,1.2016400268529943,-0.38112539434797066
1772683200000,1772686799999,90.4,51.07471852610035,90.68715954038068,90.26799274575991,89.9544960494439,88.7574976643008,86.75855673009758,0.7326634909367726,1.10784471966975,-0.37518122873297743
1772686800000,1772690399999,90.18,30.939226519337026,90.60913499570673,90.25999340523629,89.97120004578139,88.81328206962233,86.7926009417384,0.637934949925338,1.0138627657208676,-0.3759278157955297
1772690400000,1772693999999,90.87,44.80122324159026,90.64926807329032,90.31544855021481,90.03777782016795,88.89393767473518,86.83317207664648,0.6114902531223692,0.933388263201168,-0.3218980100787988
1772694000000,1772697599999,90.16,40.469613259668435,90.57399606201487,90.30131686383163,90.04683131497032,88.94358717768674,86.86627484205299,0.5271647470445515,0.8521435599698448,-0.3249788129252933
1772697600000,1772701199999,90.64,37.35465116279076,90.58415051401259,90.33210623984692,90.09076973608363,89.01011317071863,86.90382434611216,0.4933807779289623,0.7803910035616684,-0.28701022563270606
1772701200000,1772704799999,91.18,34.79576399394867,90.67581966570296,90.40918749076994,90.17145345933669,89.09520677186691,86.94637335759364,0.5043662063662708,0.7251860441225889,-0.22081983775631808
1772704800000,1772708399999,92.65,48.58247422680413,90.97953971713328,90.61289771888175,90.35504949938583,89.23461042787214,87.00312586149819,0.6244902177474501,0.7050468788475612,-0.08055666110011117
1772708400000,1772711999999,91.84,46.890547263681604,91.1119182221897,90.72445247171068,90.46504583276466,89.3367825679556,87.05125396237881,0.6468723894250417,0.6934119809630573,-0.04653959153801568
1772712000000,1772715599999,91.98,54.53277545327757,91.24546926492974,90.83859315610061,90.57726465996727,89.44043815352597,87.10029621150937,0.6682046049624688,0.6883705057629397,-0.02016590080047087
1772715600000,1772719199999,90.84,49.93614303959137,91.18308937801747,90.83872105100056,90.59672653700673,89.49532293181908,87.13750719447943,0.5863628410107395,0.6679689728124997,-0.08160613180176013
1772719200000,1772722799999,91.02,51.44654088050308,91.15799870447631,90.85520095545505,90.62808012685808,89.5551141893948,87.17613896368859,0.5299185776182327,0.6403588937736464,-0.11044031615541372
1772722800000,1772726399999,89.62,47.89227166276347,90.92138351917227,90.74290995950457,90.5534075248686,89.55765873098717,87.20045598892551,0.3679759943036629,0.5858823138796497,-0.21790631957598683
1772726400000,1772729999999,88.97,43.14381270903009,90.62117067006884,90.58173632682234,90.43611807858204,89.5346132905563,87.21806339202078,0.18505259148679443,0.5057163694010787,-0.32066377791428424
1772730000000,1772733599999,88.12,40.1036269430052,90.23637518236595,90.35794211529304,90.26455377646485,89.47913825955409,87.22703788563253,-0.028178594098903886,0.3989373767010822,-0.4271159707999861
1772733600000,1772737199999,88.8,41.96787148594373,90.01539438507888,90.21631101390277,90.15606831154153,89.4525053866304,87.2426892499546,-0.14067392646265375,0.291015116068335,-0.4316890425309888
1772737200000,1772740799999,88.73,42.609582059123326,89.81764140275905,90.08119183082069,90.05043362179771,89.42417184205667,87.25748836189534,-0.23279221903865732,0.18625364904693656,-0.41904586808559385
1772740800000,1772744399999,89.21,41.35416666666659,89.72415811002689,90.00199257347334,89.98817927944232,89.41577294628974,87.2769163383939,-0.26402116941542886,0.09619868535446346,-0.3602198547698923
1772744400000,1772747999999,89.11,44.160177975528356,89.62967224694583,89.92090233952123,89.92312896244658,89.40378185035681,87.29515597681785,-0.2934567155007528,0.018267605183420216,-0.311724320684173
1772748000000,1772751599999,89.09,40.91441969519341,89.54664574741571,89.84536576320112,89.86141570596905,89.39147667975459,87.31301512132713,-0.31476995855334167,-0.04833990756393216,-0.26643005098940953
1772751600000,1772755199999,88.77,35.49939831528266,89.42716178627484,89.74760523927375,89.78057009811948,89.36710504525442,87.32751248330396,-0.35340831184464605,-0.10935358842007495,-0.2440547234245711
1772755200000,1772758799999,88.86,22.65512265512247,89.33990612684795,89.66691385388523,89.71237972048101,89.3472185728915,87.34276111531089,-0.3724735936330603,-0.16197758946267204,-0.21049600417038827
1772758800000,1772762399999,89.13,28.794992175273663,89.30761287656365,89.61810350353204,89.66924048192686,89.338700197484,87.36054458680033,-0.3616276053632106,-0.20190759264277977,-0.15972001272043082
1772762400000,1772765999999,88.38,24.285714285714064,89.16490320324617,89.50554863957457,89.57374118696931,89.30110411130816,87.37068842175754,-0.4088379837231457,-0.24329367085885295,-0.16554431286429278
1772766000000,1772769599999,88.41,29.37181663836992,89.04876424890061,89.40595330870414,89.48753813608269,89.26615885204119,87.38102983049626,-0.4387738871820801,-0.2823897141234984,-0.1563841730585817
1772769600000,1772773199999,88.15,25.96314907872687,88.91049282599282,89.29177573518558,89.3884612371136,89.22238791666702,87.38868127496893,-0.47796841112078425,-0.32150545352295556,-0.1564629575978287
1772773200000,1772776799999,87.9,32.1576763485476,88.7550323912247,89.16525066835052,89.27820484917926,89.1705295669938,87.39376902347671,-0.5231724579545585,-0.36183885440927616,-0.1613336035452823
1772776800000,1772780399999,88.09,39.908256880733894,88.65271971565167,89.06750060759137,89.19018967516598,89.12815585848425,87.40069669488491,-0.5374699595143113,-0.39696507543028325,-0.14050488408402806
1772780400000,1772783999999,88.7,57.03883495145635,88.65999360555142,89.03409146144669,89.15387932885739,89.11136543266134,87.41362508598058,-0.49388572330596503,-0.41634920500541966,-0.07753651830054537
1772784000000,1772787599999,88.35,44.063324538258506,88.61230228162043,88.9719013285879,89.09433271190498,89.08150796471385,87.42294224930417,-0.48203043028455284,-0.42948545006124633,-0.0525449802233065
1772787600000,1772791199999,87.5,36.54266958424497,88.44117885367884,88.8380921168981,88.97623399250462,89.019488044529,87.42370899309219,-0.5350551388257827,-0.4505993878141536,-0.08445575101162911
1772791200000,1772794799999,87.71,32.55813953488365,88.3286897992667,88.73553828808917,88.88243888194872,88.96813557219453,87.4265576598276,-0.5537490826820175,-0.47122932678772644,-0.08251975589429106
1772794800000,1772798399999,87.26,30.107526881720403,88.16427598399491,88.60139844371743,88.76225822402658,88.90114986348102,87.42490036968006,-0.5979822400316692,-0.49657990943651503,-0.10140233059515419
1772798400000,1772801999999,86.47,25.83025830258292,87.9036181403034,88.40763494883402,88.59246131854313,88.80581065314844,87.41539887346434,-0.6888431782397362,-0.5350325631971593,-0.15381061504257687
1772802000000,1772805599999,85.59,23.41137123745814,87.54767688794902,88.15148631712184,88.37005677642883,88.67970043145635,87.39723570059405,-0.8223798884798015,-0.5925020282536878,-0.22987786022611367
1772805600000,1772809199999,84.34,18.34733893557413,87.05418813595686,87.80498756101986,88.07153405224891,88.50951610081101,87.36681544486675,-1.0173459162920437,-0.677470805861359,-0.33987511043068475
1772809200000,1772812799999,84.65,18.80222841225624,86.68431303811735,87.51817051001805,87.81808708541566,88.35816252823018,87.3397824553656,-1.133774047298303,-0.7687314541487478,-0.3650425931495551
1772812800000,1772816399999,84.36,20.089285714285666,86.32672641686854,87.23106410001641,87.56193248649598,88.20137184084861,87.3101328786953,-1.2352060696274378,-0.8620263772444858,-0.373179692382952
1772816400000,1772819999999,84.21,19.29824561403501,86.00107619888877,86.95642190910583,87.31364119119998,88.04484745493298,87.27928578537495,-1.3125649923112093,-0.9521341002578305,-0.36043089205337875
1772820000000,1772823599999,85.28,31.241830065359466,85.89014139905973,86.80401991736893,87.16300110296295,87.93642206454345,87.2593923944757,-1.2728597039032223,-1.016279220986909,-0.2565804829163134
1772823600000,1772827199999,85.21,31.994645247657246,85.78550426074284,86.65910901578994,87.01833435459532,87.82950355220842,87.23900043035157,-1.2328300938524848,-1.0595893955600242,-0.17324069829246058
1772827200000,1772830799999,85.01,29.411764705882362,85.66619591293625,86.50919001435449,86.86956884684753,87.71893478545515,87.21682132159185,-1.2033729339112824,-1.088346103230276,-0.1150268306810065
1772830800000,1772834399999,84.72,22.206703910614536,85.52062731094605,86.34653637668589,86.71034152485882,87.60132949975103,87.19197732834219,-1.1897142139127652,-1.1086197253667738,-0.08109448854599144
1772834400000,1772837999999,84.96,25.957446808510625,85.43437695541589,86.22048761516898,86.5806865970915,87.49774795074119,87.16976859870695,-1.1463096416756144,-1.116157708628542,-0.030151933047072532
1772838000000,1772841599999,84.7,28.328173374613,85.3213958853519,86.08226146833543,86.44137647878843,87.38803234482978,87.14519378677952,-1.119980593436523,-1.1169222855901382,-0.0030583078463848334
1772841600000,1772845199999,84.75,26.50793650793655,85.23348882606699,85.96114678939584,86.3160893322115,87.28458009601293,87.12136101278172,-1.0826005061445159,-1.1100579297010138,0.02745742355649794
1772845200000,1772848799999,84.71,28.3531409168081,85.15295208359515,85.84740617217804,86.1971197520477,87.1836161706791,87.09736737086351,-1.0441676684525447,-1.09687987745132,0.05271220899877527
1772848800000,1772852399999,84.65,32.36434108527138,85.07557483996513,85.7385510656164,86.08251828893306,87.08425867378972,87.07301545672557,-1.006943448967931,-1.0788925917546421,0.07194914278671116
1772852400000,1772855999999,84.52,37.86848072562353,84.9901017876628,85.62777369601491,85.96677619345654,86.98369951011169,87.04761231785268,-0.9766744057937444,-1.0584489545624627,0.08177454876871826
1772856000000,1772859599999,84.27,48.97360703812306,84.87931689725313,85.50433972364992,85.84108906801532,86.87727992147987,87.01997438434171,-0.9617721707621882,-1.0391135978024078,0.07734142704021951
1772859600000,1772863199999,84.34,45.11041009463721,84.7963450669065,85.39849065786356,85.72989728519937,86.77777874808851,86.99330797255722,-0.9335522182928742,-1.018001321900501,0.08444910360762692
1772863200000,1772866799999,84.03,44.8275862068966,84.67844582584397,85.2740824162396,85.6039789677772,86.67002271875171,86.963822321089,-0.9255331419332293,-0.9995076859070469,0.07397454397381753
1772866800000,1772870399999,84.32,51.65165165165165,84.62330031417567,85.18734765112691,85.50886941460853,86.57786496507518,86.93751563132693,-0.8855691004328605,-0.9767199688122097,0.09115086837934916
1772870400000,1772873999999,84.37,30.303030303030397,84.58433103507171,85.11304331920628,85.42450871723011,86.49128202526832,86.91196821210976,-0.8401776821583979,-0.9494115114814473,0.10923382932304937
1772874000000,1772877599999,84.58,37.142857142857174,84.58366472198375,85.06458483564207,85.36195251595382,86.41632978898329,86.88876454830768,-0.7782877939700654,-0.915186767979171,0.13689897400910556
1772877600000,1772881199999,84.5,39.05579399141619,84.57079322629394,85.0132589414928,85.29810418143872,86.34117960118003,86.86499574683198,-0.7273109551447732,-0.8776116054122914,0.15030065026751827
1772881200000,1772884799999,84.66,48.636363636363576,84.58451734532565,84.98114449226618,85.25083720503585,86.27525098936904,86.8430554906446,-0.6663198597101996,-0.8353532562718731,0.1690333965616735
1772884800000,1772888399999,84.3,35.77586206896555,84.54074544604478,84.91922226569653,85.18040481947763,86.19779016625654,86.81775145591182,-0.6396593734328491,-0.7962144797040683,0.15655510627121927
1772888400000,1772891999999,84.31,40.57971014492756,84.50524614665328,84.86383842336049,85.1159303884052,86.12375917934453,86.79279870510672,-0.610684241751926,-0.7591084321136399,0.14842419036171384
1772892000000,1772895599999,84.23,37.61904761904777,84.4629005856297,84.80621674850953,85.05030591519,86.04949411348788,86.76729822047879,-0.5874053295602977,-0.7247678116029714,0.13736248204267376
1772895600000,1772899199999,83.75,31.102362204724585,84.3532235724559,84.71019704409956,84.95398695850926,85.95931787374326,86.73727535261334,-0.6007633860533588,-0.6999669264930489,0.09920354043969015
1772899200000,1772902799999,83.59,29.924242424242493,84.23580456130884,84.6083609491814,84.85295088750857,85.86640344732196,86.70595917995051,-0.6171463261997303,-0.6834028064343853,0.06625648023465502
1772902800000,1772906399999,83.61,32.015810276679915,84.13952693649209,84.51760086289218,84.76088045139682,85.77791703762306,86.67515361597091,-0.621353514904726,-0.6709929481284536,0.04963943322372755
1772906400000,1772909999999,83.38,32.27091633466138,84.02267663857022,84.41418260262925,84.65859301055261,85.68388107536333,86.64236601780205,-0.6359163719823897,-0.6639776328992408,0.028061260916851127
1772910000000,1772913599999,82.53,22.492401215805373,83.79303407879019,84.2428932751175,84.50091945421538,85.56019946456477,86.6014469529483,-0.7078853754251924,-0.6727591814044311,-0.035126194020761226
1772913600000,1772917199999,83.02,35.4466858789624,83.67410575897631,84.13172115919772,84.39122171686608,85.46058379928772,86.56581066485926,-0.7171159578897743,-0.6816305367014999,-0.03548542118827447
1772917200000,1772920799999,83.28,34.88372093023267,83.61347410374918,84.05429196290703,84.30890899709823,85.37507070911957,86.53311603137807,-0.6954348933490451,-0.684391408031009,-0.011043485318036117
1772920800000,1772924399999,82.98,31.165311653116447,83.51601654932622,83.95662905718821,84.21047129360947,85.28114636758546,86.49776164300616,-0.6944547442832487,-0.686404075281457,-0.008050669001791744
1772924400000,1772927999999,83.22,31.72043010752681,83.47047554173758,83.889662779262,84.1371030496384,85.20031709826839,86.46514709929465,-0.666627507900813,-0.6824487618053282,0.015821253904515165
1772928000000,1772931599999,83.06,31.052631578947313,83.40732545839334,83.81423889023817,84.05731763855408,85.11638309441472,86.43126503860516,-0.6499921801607371,-0.67595744547641,0.025965265315672892
1772931600000,1772935199999,82.98,27.419354838709694,83.34158308017898,83.7383989911256,83.97751633199452,85.03260336522197,86.3969240929474,-0.635933251815544,-0.6679526067442368,0.03201935492869279
1772935200000,1772938799999,82.39,25.82278481012655,83.19518568322836,83.61581726465964,83.85992252962455,84.92897186070347,86.3570542014753,-0.6647368463961953,-0.6673094546746287,0.002572608278433308
1772938800000,1772942399999,82.34,25.31328320801994,83.06361865503938,83.49983387696331,83.74733567557828,84.8274435524406,86.3170835129034,-0.6837170205389071,-0.6705909678474844,-0.013126052691422752
1772942400000,1772945999999,81.97,23.598130841121346,82.89536963118717,83.36075806996664,83.615681181091,84.71538694254097,86.27382895058595,-0.7203115499038404,-0.6805350842587556,-0.039776465645084746
1772946000000,1772949599999,82.5,35.56581986143182,82.83454353408145,83.2825073363333,83.53303813063982,84.62850902322565,86.2362784137642,-0.6984945965583762,-0.6841269867186798,-0.014367609839696427
1772949600000,1772953199999,82.45,36.49289099526061,82.77538299037661,83.20682485121209,83.45281308392576,84.54307729682465,86.19860400168695,-0.6774300935491482,-0.6827876080847736,0.005357514535625385
1772953200000,1772956799999,82.95,42.978723404255334,82.80224714570329,83.18347713746554,83.41556767030163,84.48060367734134,86.16627958375972,-0.6133205245983362,-0.6688941913874862,0.05557366678914999
1772956800000,1772960399999,83.1,46.96969696969694,82.84805527713354,83.17588830678685,83.39219228731632,84.42646235666129,86.1357693391452,-0.54413701018278,-0.643942755146545,0.09980574496376493
1772960400000,1772963999999,83.17,58.33333333333337,82.89758523449761,83.17535300616986,83.37573359936695,84.37718932306673,86.10625919646715,-0.478148364869341,-0.6107838770911043,0.13263551222176329
1772964000000,1772967599999,83.67,58.441558441558534,83.01641827534414,83.22032091469987,83.39753111052495,84.34945640843667,86.08201781142768,-0.38111283518081507,-0.5648496687090464,0.18373683352823134
1772967600000,1772971199999,82.81,44.7191011235955,82.98466161759887,83.18301901336352,83.35401028752311,84.28908556889013,86.0494604202692,-0.36934866992423565,-0.5257494689520843,0.15640079902784865
1772971200000,1772974799999,82.31,42.79569892473115,82.88086752258367,83.10365364851229,83.27667619215103,84.21147437011014,86.01225185887348,-0.3958086695673586,-0.49976130907513916,0.10395263950778055
1772974800000,1772978399999,82.08,37.71551724137931,82.75765713449388,83.01059422592027,83.18803351125095,84.12788713990975,85.97312497470558,-0.4303763767570672,-0.4858843226115248,0.05550794585445762
1772978400000,1772981999999,82.32,42.16101694915244,82.69032526764867,82.94781293265478,83.12373473263978,84.05698960501134,85.93677547246972,-0.4334094649911009,-0.47538935108744007,0.04197988609633918
1772982000000,1772985599999,82.06,40.612244897959144,82.59335214954888,82.86710266604979,83.04493956725905,83.97867628716776,85.89820059214665,-0.4515874177101722,-0.47062896441198654,0.01904154670181435
1772985600000,1772989199999,81.52,41.030927835051486,82.42822104961829,82.74463878731798,82.93198108079541,83.88225760923962,85.85463640715017,-0.5037600311771229,-0.4772551777650138,-0.026504853412109064
1772989200000,1772992799999,81.69,43.46076458752509,82.31464858044625,82.64876253392544,82.83998248221798,83.79628672260277,85.81319723891983,-0.5253339017717309,-0.4868709225663573,-0.038462979205373615
1772992800000,1772996399999,81.6,46.05543710021317,82.20470264499298,82.55342048538677,82.7481319279796,83.71015783152032,85.77127487833357,-0.5434292829866223,-0.49818259465041026,-0.04524668833621204
1772996400000,1772999999999,82.49,49.900990099009846,82.2485945457633,82.54765498671524,82.72901104442556,83.66230850479404,85.73862537705662,-0.4804164986622652,-0.4946293754527813,0.014212876790516082
1773000000000,1773003599999,82.33,48.83720930232553,82.26111846179971,82.52786816974113,82.69945467076441,83.61006111244919,85.70470870663816,-0.4383362089646994,-0.48337074215516496,0.045034533190465575
