datetime,BNB,ETH,SOL,USDC,BNBUSDC,ETHUSDC,SOLUSDC,SUM
2026-04-03 00:00:00+00:00,-0.00031360999999999195,0.0015999999999999973,-0.0009368600000001504,97.98269708999999,-0.18315764829999528,3.284815999999995,-0.07422741780001192,101.01012802389997
2026-04-03 01:00:00+00:00,-0.00031360999999999195,0.0015999999999999973,-0.0009368600000001504,97.98269708999999,-0.1832830922999953,3.2809759999999946,-0.0741712062000119,101.00621879149998
2026-04-03 02:00:00+00:00,-0.00031360999999999195,0.0015999999999999973,-0.0009368600000001504,97.98269708999999,-0.18340226409999527,3.2839679999999944,-0.07433047240001193,101.00893235349999
2026-04-03 03:00:00+00:00,-0.00031360999999999195,0.0015999999999999973,-0.0009368600000001504,97.98269708999999,-0.18371901019999531,3.2867679999999946,-0.07401194000001188,101.01173413979998
2026-04-03 04:00:00+00:00,-0.00031360999999999195,0.0015999999999999973,-0.0009368600000001504,97.98269708999999,-0.1839698981999953,3.2872479999999946,-0.07431173520001191,101.01166345659998
2026-04-03 05:00:00+00:00,-0.00031360999999999195,-0.043800000000000006,-0.0009368600000001504,191.25336509,-0.18402321189999526,-90.10185600000001,-0.07432110380001193,100.89316477429998
2026-04-03 06:00:00+00:00,-0.00031360999999999195,-0.043800000000000006,-0.0009368600000001504,191.25336509,-0.1838413180999953,-90.38830800000001,-0.07462089900001198,100.60659487289996
2026-04-03 07:00:00+00:00,-0.00031360999999999195,-0.043800000000000006,-0.0009368600000001504,191.25336509,-0.18392912889999527,-90.48423000000001,-0.07491132560001201,100.51029463549997
2026-04-03 08:00:00+00:00,-0.00031360999999999195,0.0012999999999999956,-0.0009368600000001504,98.03256709,-0.1836970574999953,2.679247999999991,-0.07473332220001198,100.45338471029997
2026-04-03 09:00:00+00:00,-0.00031360999999999195,-0.0437,-0.0009368600000001504,190.80366709,-0.18354338859999528,-90.080995,-0.07491132560001201,100.4642173758
2026-04-03 10:00:00+00:00,-0.00031360999999999195,-0.0437,-0.0009368600000001504,190.80366709,-0.18373782679999529,-90.01763000000001,-0.07508932900001206,100.5272099342
2026-04-03 11:00:00+00:00,-0.00031360999999999195,-0.0437,-0.0009368600000001504,190.80366709,-0.18419569739999528,-90.137368,-0.07511743480001207,100.40698595780002
2026-04-03 12:00:00+00:00,-0.00031360999999999195,-0.0437,-0.0009368600000001504,190.80366709,-0.1835872939999953,-89.57800800000001,-0.07433047240001193,100.96774132359998
2026-04-03 13:00:00+00:00,-0.00031360999999999195,-0.0437,-0.0009368600000001504,190.80366709,-0.18392912889999527,-89.50502900000001,-0.07457405600001196,101.04013490509999
2026-04-03 14:00:00+00:00,-0.00031360999999999195,-0.0437,-0.0009368600000001504,190.80366709,-0.18432427749999528,-89.78558300000002,-0.07518301500001207,100.75857679749998
2026-04-03 15:00:00+00:00,-0.00031360999999999195,-0.0437,1.1560631399999999,98.00069709,-0.18408593389999528,-89.64006200000001,92.86655203619999,101.04310119229999
