Open_Time_ms,Open,High,Low,Close,Volume,Close_Time_ms,Quote_Asset_Volume,Number_of_Trades,Taker_Buy_Base_Asset_Volume,Taker_Buy_Quote_Asset_Volume
1773946800000,88.13,89.26,88.12,88.72,171099.084,1773950399999,15198110.18691,75359,88666.992,7875005.39768
1773950400000,88.71,89.21,88.66,88.99,47285.133,1773953999999,4205676.66048,18976,27034.421,2404707.17677
1773954000000,88.98,89.32,88.88,89.11,50451.599,1773957599999,4495291.35012,17938,23928.779,2132225.24691
1773957600000,89.12,89.17,88.37,88.76,67142.826,1773961199999,5958508.72283,22604,26682.103,2367371.01975
1773961200000,88.77,89.19,88.59,88.89,86512.488,1773964799999,7697862.75688,27509,52516.064,4672794.54605
1773964800000,88.9,89.43,88.87,89.41,115517.781,1773968399999,10311401.2087,25755,49792.608,4443127.95028
1773968400000,89.41,89.8,89.33,89.47,86311.253,1773971999999,7729394.55662,26376,52654.15,4715789.07445
1773972000000,89.47,89.6,88.88,89.31,76719.431,1773975599999,6842047.72041,22554,40292.678,3593969.87768
1773975600000,89.31,89.71,89.24,89.57,46905.05,1773979199999,4198726.47996,19138,23087.136,2066644.50063
1773979200000,89.57,89.75,88.73,89.28,58282.758,1773982799999,5201450.09058,21845,29430.533,2628269.05676
1773982800000,89.28,89.55,88.87,89.36,85138.884,1773986399999,7599590.22679,29412,46135.1,4119241.05401
1773986400000,89.36,89.36,88.94,89.09,50121.692,1773989999999,4467715.42061,21263,19898.841,1773730.08872
1773990000000,89.1,89.5,88.5,89.37,87659.839,1773993599999,7807095.93055,33177,47784.725,4259374.728
1773993600000,89.38,90.45,89.32,89.78,183448.656,1773997199999,16512700.15864,46958,113089.096,10180858.74638
1773997200000,89.78,89.78,88.65,88.97,195400.219,1774000799999,17400595.17625,49607,105551.756,9398747.57214
1774000800000,88.97,89.49,88.61,89.33,68618.617,1774004399999,6111347.96464,32456,32205.972,2868935.61118
1774004400000,89.33,89.6,88.88,89.15,80571.353,1774007999999,7197456.54653,30362,31113.902,2780157.57952
1774008000000,89.15,89.53,89.02,89.15,61257.87,1774011599999,5467632.47364,25209,32243.813,2878451.72201
1774011600000,89.15,89.64,88.61,88.82,139694.376,1774015199999,12446704.97387,68498,78968.087,7037266.53971
1774015200000,88.81,89.73,88.51,88.92,169226.971,1774018799999,15072097.00499,77665,97547.436,8689766.90384
1774018800000,88.92,89.32,88.61,88.94,169038.847,1774022399999,15024333.16274,58470,92593.841,8230015.59017
1774022400000,88.94,89.23,88.62,88.9,63508.936,1774025999999,5648766.98429,35953,33171.31,2950518.14066
1774026000000,88.91,89.04,88.13,88.89,87589.258,1774029599999,7758748.94694,42821,40857.284,3618680.59737
1774029600000,88.89,89.0,88.16,88.56,64131.638,1774033199999,5683931.05983,37409,28365.35,2513918.30568
1774033200000,88.56,89.06,88.22,88.99,42811.993,1774036799999,3796536.49724,29172,22960.008,2036974.45164
1774036800000,88.99,89.36,88.65,89.01,62913.671,1774040399999,5598589.24712,23511,28459.648,2533906.14721
1774040400000,89.01,90.04,88.92,89.6,95606.756,1774043999999,8561344.57687,31765,47693.375,4271158.73774
1774044000000,89.59,90.26,89.59,90.1,74316.501,1774047599999,6690085.90647,24557,32878.537,2959814.44738
1774047600000,90.09,90.13,89.72,89.84,36619.188,1774051199999,3292777.72839,16034,14373.52,1292582.63194
1774051200000,89.85,90.24,89.84,90.02,41496.784,1774054799999,3733988.35538,15610,17798.277,1602139.77148
1774054800000,90.01,90.34,89.73,89.87,37421.316,1774058399999,3369211.88003,15366,18756.329,1689258.97728
1774058400000,89.86,90.65,89.76,90.47,49011.324,1774061999999,4424386.5274,17540,31530.866,2846796.12771
1774062000000,90.47,90.6,90.33,90.45,33767.296,1774065599999,3053307.74838,12837,19860.472,1795604.48313
1774065600000,90.45,90.81,90.16,90.28,53147.882,1774069199999,4808585.45635,20031,26299.975,2380570.48901
1774069200000,90.29,90.52,89.96,89.97,38471.726,1774072799999,3472165.04115,15690,11614.317,1048370.4335
1774072800000,89.97,90.32,89.91,90.16,29966.894,1774076399999,2700910.54644,10066,15629.302,1409212.44473
1774076400000,90.17,90.4,89.93,90.12,122405.536,1774079999999,11038238.23526,16154,74104.948,6681152.27647
1774080000000,90.12,90.13,89.81,90.0,48027.382,1774083599999,4319547.54854,13229,18500.682,1663899.24519
1774083600000,89.99,90.4,89.97,90.19,52752.409,1774087199999,4758466.70814,18998,26440.32,2385123.30233
1774087200000,90.2,90.24,89.89,89.97,31107.833,1774090799999,2801649.75631,12256,10268.653,924692.1585
1774090800000,89.97,90.02,89.82,89.94,21826.21,1774094399999,1962531.50694,8438,10586.655,951952.73157
1774094400000,89.95,90.2,89.88,90.2,29812.595,1774097999999,2685898.72544,15432,9925.988,893974.18299
1774098000000,90.19,90.29,89.98,90.04,36310.601,1774101599999,3273233.98682,18690,11058.814,996851.50079
1774101600000,90.04,90.42,89.66,89.67,51739.307,1774105199999,4660756.28346,22315,22315.832,2011756.36347
1774105200000,89.68,89.94,89.39,89.82,57434.723,1774108799999,5150159.82416,24659,28760.205,2579735.25414
1774108800000,89.83,90.0,89.57,89.69,38519.26,1774112399999,3457963.03637,16331,17428.791,1564659.05559
