Open_Time_ms,Open,High,Low,Close,Volume,Close_Time_ms,Quote_Asset_Volume,Number_of_Trades,Taker_Buy_Base_Asset_Volume,Taker_Buy_Quote_Asset_Volume
1773936000000,637.88,637.93,634.43,635.96,8580.364,1773939599999,5455638.56042,53984,4285.36,2724175.24814
1773939600000,635.97,639.06,633.32,638.25,4887.266,1773943199999,3109463.04031,32974,2195.944,1398126.84717
1773943200000,638.24,638.27,636.23,637.86,1607.204,1773946799999,1024219.65797,16199,640.504,408131.06389
1773946800000,637.86,642.5,637.78,640.04,5912.406,1773950399999,3786699.12201,43638,2992.57,1916731.0187
1773950400000,640.04,642.97,639.57,642.05,2976.873,1773953999999,1909411.0216,21118,1491.848,957051.65178
1773954000000,642.05,644.06,641.52,642.25,2548.687,1773957599999,1638042.35966,17433,1260.21,810008.39698
1773957600000,642.25,642.49,639.0,640.45,1676.627,1773961199999,1073859.98351,18357,619.913,397054.61051
1773961200000,640.44,641.68,638.22,639.15,4292.718,1773964799999,2745964.88409,22339,1898.431,1214044.37258
1773964800000,639.16,642.08,638.51,641.04,3299.076,1773968399999,2111838.17366,27775,2120.089,1357292.70711
1773968400000,641.04,644.0,640.94,642.06,3715.223,1773971999999,2387672.98852,33438,2267.589,1457305.57515
1773972000000,642.07,643.27,639.33,642.75,2688.709,1773975599999,1723881.29633,29398,1361.635,873001.20494
1773975600000,642.76,645.18,642.57,644.41,2946.466,1773979199999,1897368.52852,31035,1816.686,1169963.56177
1773979200000,644.42,645.95,641.7,644.23,2929.921,1773982799999,1886662.88735,30208,1465.164,943672.99161
1773982800000,644.23,644.91,642.06,643.22,2712.527,1773986399999,1745695.67935,23165,1376.753,885978.07068
1773986400000,643.22,643.22,641.22,642.33,2548.604,1773989999999,1636574.26361,18465,1322.468,849268.35505
1773990000000,642.34,644.65,639.68,644.1,4707.232,1773993599999,3025113.47654,28347,2947.415,1894592.7501
1773993600000,644.1,647.65,643.76,646.57,5812.327,1773997199999,3756471.93909,50598,3562.98,2302573.49842
1773997200000,646.57,646.57,641.13,641.96,5526.109,1774000799999,3556542.45299,51332,2630.461,1693398.31418
1774000800000,641.96,643.95,640.32,643.21,2940.48,1774004399999,1887807.17312,32072,1351.185,867594.3249
1774004400000,643.22,644.36,640.6,641.62,4258.947,1774007999999,2736037.91938,34401,2034.021,1306981.87955
1774008000000,641.62,643.59,640.5,641.33,4761.808,1774011599999,3056848.85686,33572,2360.783,1515432.97897
1774011600000,641.34,643.08,637.56,637.99,8809.949,1774015199999,5644513.67298,66247,4431.549,2840675.87044
1774015200000,637.99,642.16,636.61,638.84,11027.733,1774018799999,7049321.27908,76980,6633.887,4241321.51336
1774018800000,638.84,641.44,637.81,640.42,5978.98,1774022399999,3824484.32001,61423,2903.55,1857565.98352
1774022400000,640.41,641.92,639.04,640.41,2620.581,1774025999999,1678796.26543,46982,1384.453,886917.89407
1774026000000,640.41,641.3,636.91,640.24,3984.342,1774029599999,2547448.30221,34809,2420.532,1548065.29808
1774029600000,640.24,640.74,636.38,637.99,3679.641,1774033199999,2352278.03434,32527,1950.683,1247276.19953
1774033200000,637.99,640.5,636.44,640.26,2291.721,1774036799999,1463327.02935,26945,1117.206,713518.27436
1774036800000,640.26,640.77,637.58,639.73,1940.06,1774040399999,1240767.86305,18479,950.842,608096.3481
1774040400000,639.73,643.17,639.02,641.74,2825.83,1774043999999,1812035.96557,22581,1750.822,1122533.00252
1774044000000,641.75,644.57,641.74,643.7,2386.537,1774047599999,1536354.71279,19482,1261.476,812080.89898
1774047600000,643.7,643.88,641.47,642.11,2295.199,1774051199999,1473788.89999,14131,1130.739,725920.54983
1774051200000,642.11,643.22,641.34,642.06,2417.25,1774054799999,1552329.81522,19845,1428.826,917570.54397
1774054800000,642.07,642.97,640.2,640.61,1273.734,1774058399999,816727.45584,13596,588.192,377246.72128
1774058400000,640.61,642.42,640.15,642.41,964.405,1774061999999,618382.92933,13884,556.112,356590.97428
1774062000000,642.41,642.62,641.58,642.32,1132.718,1774065599999,727327.75392,13120,580.794,372954.56381
1774065600000,642.32,643.37,641.8,641.8,1396.118,1774069199999,897200.88078,12793,777.805,499842.28162
1774069200000,641.81,643.37,641.8,642.22,1437.373,1774072799999,923755.32225,12686,892.671,573694.5959
1774072800000,642.23,643.45,642.12,643.23,1306.044,1774076399999,839664.89371,10817,640.928,412039.57078
1774076400000,643.24,644.46,642.97,643.11,2471.464,1774079999999,1590978.89043,15880,1192.989,767952.04984
1774080000000,643.11,643.57,642.14,643.16,2318.563,1774083599999,1490624.45655,15975,1260.25,810194.39479
1774083600000,643.17,644.46,643.09,643.2,2460.633,1774087199999,1583638.34837,18480,1098.138,706778.98757
1774087200000,643.21,643.27,641.99,642.82,2771.831,1774090799999,1781095.36468,14431,1247.52,801559.74569
1774090800000,642.83,644.06,642.82,643.81,1510.242,1774094399999,971698.98696,11692,808.267,520059.01733
1774094400000,643.81,644.39,643.66,643.89,1993.03,1774097999999,1283671.27636,14741,1081.739,696703.95032
1774098000000,643.9,644.21,643.19,644.04,2684.393,1774101599999,1728288.20311,14409,1360.496,875872.39994
1774101600000,644.05,646.38,642.09,642.22,4230.629,1774105199999,2727066.05892,35470,2041.068,1315523.94083
1774105200000,642.22,643.26,641.39,642.82,2947.252,1774108799999,1893498.91389,30920,1307.342,839952.93353
1774108800000,642.82,643.24,640.86,641.35,2117.32,1774112399999,1359293.01643,22785,797.134,511657.49359
1774112400000,641.35,641.94,640.62,641.34,1185.981,1774115999999,760626.25465,14291,631.375,404943.84424
1774116000000,641.34,642.49,641.0,641.56,888.815,1774119599999,570301.18382,9558,500.75,321303.32466
1774119600000,641.56,641.97,641.26,641.61,497.564,1774123199999,319221.64579,7080,271.154,173959.7357
1774123200000,641.61,642.51,641.52,642.47,657.511,1774126799999,422242.12777,8239,381.224,244817.37109
1774126800000,642.46,642.68,641.59,641.72,756.758,1774130399999,486025.58783,11828,398.155,255717.60282
1774130400000,641.72,642.67,641.13,642.27,1091.498,1774133999999,700720.34199,11173,617.441,396440.64257
1774134000000,642.27,642.27,627.76,630.7,13725.573,1774137599999,8688631.3907,89769,4701.728,2974323.06599
1774137600000,630.7,632.63,622.72,630.38,14195.251,1774141199999,8908212.98031,116375,7111.665,4463841.51079
1774141200000,630.37,632.0,629.09,631.09,3980.928,1774144799999,2511250.27432,37504,1996.871,1259637.11569
1774144800000,631.1,635.13,631.1,634.33,3010.634,1774148399999,1906500.60666,32718,1594.88,1010160.40542
1774148400000,634.34,637.7,632.8,634.84,4635.001,1774151999999,2944700.39695,37198,2171.611,1379656.03092
1774152000000,634.84,636.57,632.42,635.15,4969.433,1774155599999,3153738.14014,33764,2534.407,1608701.87263
1774155600000,635.16,635.16,632.76,633.56,3370.07,1774159199999,2136290.87895,24562,1397.227,885664.0333
1774159200000,633.56,634.24,632.41,633.62,1787.755,1774162799999,1132172.11199,19347,981.358,621555.19652
1774162800000,633.63,634.63,631.9,631.99,3169.534,1774166399999,2007481.96526,27112,1318.012,834890.57994
